Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
taijishentie.com,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,1
adnet8.com,0,0,1,2,1,0,0,0,0,1,1,0,0,1,0,1
jlgraphic.fr,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
pcsvet.si,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
grupprontalgaming.25u.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
idgod.ph,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
lehmanwest.typeform.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
gambal.net,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
emailmg.webhost4life.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
feelio.cc,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
bank-sec.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
809829138265744-dot-ugd-vya-odk.appspot.com,0,0,1,2,0,0,1,1,1,1,1,0,0,1,0,1
letsleads.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
the100prosystems.com,0,0,1,6,0,0,0,0,0,0,0,1,0,1,0,1
view.fdlheatpumps.co.uk,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
antz.co.in,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
theingredients.net,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1
ftp.warfacebonus.hop.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
azrecpsrt.000webhostapp.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
toywatchofficial.icu,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
fb-recovery-10000076859-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
playarprint.com,0,0,0,2,0,0,1,0,0,1,1,0,0,1,0,1
dataeinloggen.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
lucidfestival.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
subscriber.dsjfhus.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
plusmarcas.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
duluthwaterproofingmoldremoval.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
1drv.ms,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
secure.runescape.rs-d.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
axersrl.it,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
ummamiexpress.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
justlookapp.com,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,1
shubhandlabh.com,0,0,1,9,0,0,0,0,0,0,0,1,0,1,0,1
grandbuilders.co.in,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
dotpay.idpd.pl,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
themedisupply.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
crosplat.co.uk,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1
fareast.qa,0,0,0,3,0,0,0,0,1,1,1,1,0,1,0,1
acc-recovery-support-live.my.id,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
mylovejar.com,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1
kuota-gratis.vcd.ng,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
itauconfirmsecurity.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
art-sticker.fr,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,1
honeysaienterprises.com,0,1,1,4,0,0,0,0,0,0,1,0,0,1,0,1
informazioni.cloudaccess.host,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
a2plvcpnl357327.prod.iad2.secureserver.net,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
marrinx.de,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1
verify.myeeaccountdetails.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
mvkoptfree.byethost5.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
okulumda.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
monikareplin.pl,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
equinnoschcap.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
lootgg.ga,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,1
evoadministrador.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,0,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
sirdarnell.org,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
u708953pu8.ha004.t.justns.ru,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
plataformaeducativa.se.jalisco.gob.mx,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
secure05b-chaseonline-verification.translogbooster.com,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
j-books.jp,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
adislpe.co.uk,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
metallbaulang.de,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
universidadeinternacional.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
u.nu,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
steamev.gq,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
175.107.206.134,1,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
grubbwhatsapp.dns04.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
rencon.ch.net2care.com,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,1
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
ty364tsdsaf.appspot.com,0,1,1,2,0,0,1,0,1,1,1,0,0,1,0,1
girlsgettinggoals.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
corazonvenezolano.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
firmadigitalgocrd.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
usbpaper.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
m8service.ru,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
three.billing-confirm.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
videosfacebook.today,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
mail.redik.com.au,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
icipedudu-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
pestlorinc.net,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
mety.strametyapi.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
brozaz48.com,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,1
u.to,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
tk5.ru,0,0,1,5,1,0,0,0,0,0,1,0,0,1,0,1
alldomain.milemarker5cbd.com,0,1,1,4,0,0,0,0,0,0,1,0,0,1,0,1
usup.strametyapi.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
argus-garage-doors-repair.com,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
prsicilacap.org,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
xoserv.com,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1
yorki-style.ru,0,0,1,6,0,0,0,1,0,0,0,0,0,1,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,0,0,1,0,1
ambious.com,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
palletsolutions.ca,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1
delgadaygordo.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
vinkaellaren.se,0,0,1,9,0,0,0,0,0,0,1,1,0,1,0,1
s.id,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
zohard.com,0,0,1,8,0,0,0,0,1,1,1,1,0,1,0,1
hindikavikssoni.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
pintatodo.mx,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
smspoint.biz,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
ww17.login-appleid.apple.com.alert-wode.com,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
secured.signin.eday.de.ws.isapi.view.item.3985503121144.hashitemtqzoxvwlexexrpz9ntfww2e2onn9s0b.reiadv.com,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
skylightacademy.co.in,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
madrugadaolanches.com.br,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
commercialinvestingcenter.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
mycarauctionad.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
20toservicelucas.cloudaccess.host,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
peruradiodigital.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
nexus.centre.free.fr,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
alternanetworks-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
applepaymentpartner.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
soyalejo.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
itaucheckersecurity.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
tounyou11.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
emporio71.com.br,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
trr20200410010207145.domtemporario.com.br,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
1drv.ms,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
thebasementcompanylondon.co.uk,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
dengemuhasebe.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
atenegocios.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
registrobnwebplataforma.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
myparc.sharepoint.com,0,0,1,5,0,0,1,0,0,1,1,0,0,1,0,1
zaudrenduvent.fr,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
csgoluntan.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
umij.org,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,0,0,1,0,1
betasus2021.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
lucy-walker.com,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1
aresozcs.000webhostapp.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
edpdpolska.pl,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
39383980492132-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
jgnpb.pcgaboma.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
decifra.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
pd-iskra-lj.si,0,0,1,5,0,0,0,1,0,0,1,1,0,1,0,1
tptelecom.it,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1
currosat.com,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,1
punnetthomes.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
valleyobgynassociates.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
resin3dprinterstore.com,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
appriver3651009905-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
godrejproperties-thane.co.in,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
rockysite.net,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
kidms.com,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1
nozed-uname.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
cciottawa050-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
kavc.org,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
mbmarquitectos.com.pe,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
icloud.coms.my.id,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
please-follow-the-instructions-6050ce63e4bce6764cb34cac51fb44d7.culturelearningpartners.com,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
balletshop.eu,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1
123456bet.com,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
abtekdoor.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
orgogenlabs.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
radiodouradacd.com.br,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
hortipower.co.uk,0,0,1,5,0,0,0,0,0,0,1,1,0,1,0,1
reklama.allegro.secfence.lesavik.net,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
healtotoe.co.uk,0,1,1,3,0,0,0,0,0,0,1,0,0,1,0,1
concurso-de-fotografia-photho-212455721241.000webhostapp.com,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
ghmehsana.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
kurortnoye.com.ua,0,1,1,3,0,0,0,0,0,1,1,1,0,1,0,1
u708953pu8.ha004.t.justns.ru,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
nwkc.adventist.or.ke,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
corfuproperty.gr,0,1,0,3,0,0,0,0,0,1,1,0,0,1,1,1
u708953pu8.ha004.t.justns.ru,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
mail.grup-webwhatsapp.guied17.my.id,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
jabezrealtyservices.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
friendlycabdavis.com,0,0,1,8,0,0,0,0,0,0,1,1,0,1,0,1
spaceexperts.co.in,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,1
paypal-support-help-inc.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
nationwide-com.com,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
waspsstore.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,1
pennysolvers.co.uk,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
aijcs.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,0,0,1,0,1
happypur.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
securlty.be,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
globalminiimplantday.com,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
danielescivoli.it,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
luckypetshouse.com,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
918621521.live,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
user57205.vs.speednames.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
pmm.ac.in,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
dronasankalp.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
cybergata.com,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1
peringatan-pemblokiran-akun04.webnode.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
betasus17.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
up.safenabsecur.cloudns.cx,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
delhidating.co.in,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
signplus.lk,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
labanuepostale.yj.fr,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1
attyf.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
app.box.com,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,1
paypalservicegifts.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
pinnerx.com,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1
gueriniarmi.it,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,1
atendimento.rnp.br,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
vmorefraud.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,1
mpparagon.com,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1
amlzone.com,0,0,1,8,0,0,0,0,0,1,1,0,0,1,0,1
kvsrogurgaon.in,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
email302.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,1,1
boutiquecars.gr,0,0,1,7,0,0,0,0,0,1,1,0,0,1,0,1
babymeadows.sg,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
eusa-lombo.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1
asesoresdeproyectosytesis.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
officesetupsupport365.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
rohini-marriageworld.com,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1
ec88187521db297de8d18531d972cb5f4f0a47af.000webhostapp.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
collinsflg-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
preferredtitlellc.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
mychase-online.com,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
webpageshome.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
gcspolk.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
rishtapao.com,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
fj1gh.app.link,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
kaizenpak.com,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,6,0,0,0,1,0,1,1,0,0,1,0,1
ilfrancesecolsorriso.com,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
esapcepro-org.com,0,0,1,4,0,0,0,1,0,1,1,0,0,1,0,1
thanhlytot.com,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,1
taxpark.com,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,1
chiatena.zxy.me,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1
mathbariatimes.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
186.75.130.46,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
trinx30.joomla.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1
schroffenstein.online.fr,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
scanmail.trustwave.com,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
hostpoint.ch.1200028f.net2care.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
c90521v3.beget.tech,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,0,0,1,0,1
unclekick.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
azecra.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,1
fosforlumarket.com,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,1
chatwhatapp-join.25u.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,0,0,1,0,1
facebook.valkan.cl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
fork-fed.com,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1
plytecfi-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
azosimoveis.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
geoenergia.net,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
ip-socialmedia.com,0,0,1,6,0,0,0,1,0,0,0,0,0,1,0,1
brasil-acesso.pagedemo.co,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
saipropertiespune.com,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
portal-meu-a-p-p-web1-itaunet1-com-voce.000webhostapp.com,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
betindianasports.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
lindadiasdasmae.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,0,0,1,0,1
carkeylockout.com,0,0,1,11,0,0,1,0,0,0,0,0,0,1,0,1
elpla.pl,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,0,1,0,0,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
alps-mfg.com,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1
norcaltc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
pedestal.co.il,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
liencs.fr,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
arerovs.000webhostapp.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
bruninglandscapeltd.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
mailadminstrators.top,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1
sribaladayanidhi.org,0,1,1,6,0,0,1,0,0,0,0,0,0,1,0,1
03418f6.netsolhost.com,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
jabezrealtyservices.com,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,1
bcpzonasegurabeta.viabcp.com.rcginsurance.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
vizagsource.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
bank-of-america-secure00.dns05.com,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1
nordichairistanbul.com,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1
johnfinchpartnership.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
bcpzonasegurabeta.viabcp.com.joyinthemiddle.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
help-recovery-pages.my.id,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
frigerio-corazza.com,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
swahasteel.in,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1
thephysicscafe.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
funpeguy.com,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,0,0,1,0,1
handsonbeautysalon.co.uk,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
ilgiuncobb.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
sunoffer.club,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
vmorefraud.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
797016912939021-dot-b2n4y7h.uc.r.appspot.com,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1
mynewsplanet.com,0,0,1,6,0,0,1,0,0,1,1,0,0,1,0,1
c1781279.ferozo.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1
pearlfilms.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
breakingthelimits.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
email302.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,1,1
g4x.papernom.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
deltacorpuae.com,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1
grindtimegym.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
ncubedd.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
therockacc.org,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
assine.jcdigital.com.br,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
lonestarsanitation.com,0,0,1,7,0,0,0,0,0,1,1,0,0,1,0,1
mtmonly.com,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1
educationthai.co.th,0,0,1,8,0,0,0,0,0,1,1,0,0,1,0,1
itir4.app.link,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
paxfulviet.com,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
djeane.com.pe,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,1
peri.mixh.jp,0,1,1,4,1,0,0,0,0,1,1,0,0,1,0,1
kuchkuchnights.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
ladycavendishdiary.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1
ugaflix.com,0,0,1,5,0,0,1,0,0,1,1,0,0,1,0,1
